INSERT INTO PACCHI VALUES
(401, 4, TO_TIMESTAMP('2020-11-09 22:31:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 6.0, FALSE),
(1620, 100, TO_TIMESTAMP('2022-09-19 11:43:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 1.5, TRUE),
(1621, 49, TO_TIMESTAMP('2020-07-26 21:56:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 2.25, FALSE),
(1622, 17, TO_TIMESTAMP('2022-07-15 07:27:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 3.75, TRUE),
(1623, 25, TO_TIMESTAMP('2021-05-03 04:19:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 3.75, FALSE),
(1624, 58, TO_TIMESTAMP('2022-09-18 12:48:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 6.0, FALSE),
(1625, 66, TO_TIMESTAMP('2022-08-06 23:38:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 3.0, FALSE),
(1626, 16, TO_TIMESTAMP('2021-01-25 21:45:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 3.75, FALSE),
(1627, 54, TO_TIMESTAMP('2022-12-09 12:32:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Piccolo', 3.75, FALSE),
(1628, 99, TO_TIMESTAMP('2020-05-21 12:13:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 5.25, TRUE),
(1629, 58, TO_TIMESTAMP('2020-07-05 00:43:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 3.0, FALSE),
(1630, 69, TO_TIMESTAMP('2020-08-04 02:11:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 6.75, TRUE),
(1631, 33, TO_TIMESTAMP('2021-05-25 17:37:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 3.0, FALSE),
(1632, 99, TO_TIMESTAMP('2020-04-08 15:10:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Medio', 4.5, TRUE),
(1633, 73, TO_TIMESTAMP('2021-06-11 19:05:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 3.75, FALSE),
(1634, 13, TO_TIMESTAMP('2021-08-11 14:48:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 7.5, FALSE),
(1635, 12, TO_TIMESTAMP('2021-12-20 06:59:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 4.5, TRUE),
(1636, 97, TO_TIMESTAMP('2021-01-10 06:09:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 7.5, FALSE),
(1637, 11, TO_TIMESTAMP('2021-01-31 19:23:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 0.75, TRUE),
(1638, 96, TO_TIMESTAMP('2021-05-26 14:56:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 6.75, FALSE),
(1639, 45, TO_TIMESTAMP('2021-08-07 10:48:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 6.0, FALSE),
(1640, 44, TO_TIMESTAMP('2020-11-08 20:55:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Medio', 6.0, FALSE),
(1641, 42, TO_TIMESTAMP('2022-12-11 06:38:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Piccolo', 6.0, TRUE),
(1642, 49, TO_TIMESTAMP('2022-01-14 08:11:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 3.75, TRUE),
(1643, 45, TO_TIMESTAMP('2020-06-26 16:43:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 7.5, TRUE),
(1644, 61, TO_TIMESTAMP('2020-10-09 17:13:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Piccolo', 2.25, TRUE),
(1645, 76, TO_TIMESTAMP('2021-09-25 07:35:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 3.0, FALSE),
(1646, 60, TO_TIMESTAMP('2021-06-12 06:49:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 2.25, FALSE),
(1647, 30, TO_TIMESTAMP('2021-08-16 14:31:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 1.5, FALSE),
(1648, 79, TO_TIMESTAMP('2022-09-06 21:07:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Piccolo', 5.25, FALSE),
(1649, 20, TO_TIMESTAMP('2021-01-01 02:40:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 7.5, TRUE),
(1650, 71, TO_TIMESTAMP('2022-12-18 10:11:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 3.75, FALSE),
(1651, 28, TO_TIMESTAMP('2021-08-25 03:01:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Grande', 3.75, FALSE),
(1652, 80, TO_TIMESTAMP('2022-09-23 02:08:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Medio', 4.5, TRUE),
(1653, 88, TO_TIMESTAMP('2022-11-27 12:13:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 5.25, FALSE),
(1654, 67, TO_TIMESTAMP('2023-01-09 06:01:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 4.5, TRUE),
(1655, 21, TO_TIMESTAMP('2020-08-10 21:13:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 6.75, FALSE),
(1656, 32, TO_TIMESTAMP('2021-01-26 12:45:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 7.5, TRUE),
(1657, 50, TO_TIMESTAMP('2021-11-29 12:46:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 6.75, FALSE),
(1658, 95, TO_TIMESTAMP('2021-01-22 09:47:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 3.75, TRUE),
(1659, 56, TO_TIMESTAMP('2021-06-05 03:48:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 6.0, FALSE),
(1660, 83, TO_TIMESTAMP('2021-06-25 14:16:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 6.75, TRUE),
(1661, 37, TO_TIMESTAMP('2022-10-28 02:59:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 5.25, FALSE),
(1662, 56, TO_TIMESTAMP('2020-10-31 21:40:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 7.5, FALSE),
(1663, 1, TO_TIMESTAMP('2021-09-25 03:04:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Grande', 1.5, TRUE),
(1664, 90, TO_TIMESTAMP('2021-01-13 05:32:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 3.0, TRUE),
(1665, 44, TO_TIMESTAMP('2021-04-10 13:40:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Piccolo', 3.0, FALSE),
(1666, 71, TO_TIMESTAMP('2022-08-12 16:31:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 2.25, FALSE),
(1667, 73, TO_TIMESTAMP('2021-11-14 10:18:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 7.5, FALSE),
(1668, 59, TO_TIMESTAMP('2022-03-27 03:44:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 4.5, TRUE),
(1669, 53, TO_TIMESTAMP('2021-10-11 20:14:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 1.5, TRUE),
(1670, 1, TO_TIMESTAMP('2020-09-05 23:13:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 7.5, TRUE),
(1671, 66, TO_TIMESTAMP('2022-02-27 22:08:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 3.0, FALSE),
(1672, 28, TO_TIMESTAMP('2022-11-07 23:59:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 5.25, FALSE),
(1673, 99, TO_TIMESTAMP('2021-09-29 06:18:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 2.25, FALSE),
(1674, 25, TO_TIMESTAMP('2020-04-29 02:37:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 0.75, FALSE),
(1675, 68, TO_TIMESTAMP('2022-01-09 07:32:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 1.5, FALSE),
(1676, 10, TO_TIMESTAMP('2021-10-02 23:39:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 2.25, FALSE),
(1677, 13, TO_TIMESTAMP('2020-06-28 17:37:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 5.25, FALSE),
(1678, 73, TO_TIMESTAMP('2020-07-18 02:38:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 3.0, TRUE),
(1679, 99, TO_TIMESTAMP('2022-06-21 01:29:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 3.75, TRUE),
(1680, 19, TO_TIMESTAMP('2022-03-15 08:26:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Medio', 3.0, TRUE),
(1681, 72, TO_TIMESTAMP('2020-11-13 16:46:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 6.75, FALSE),
(1682, 42, TO_TIMESTAMP('2022-03-24 09:25:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Grande', 1.5, TRUE),
(1683, 27, TO_TIMESTAMP('2020-08-18 12:44:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 7.5, TRUE),
(1684, 9, TO_TIMESTAMP('2022-11-30 04:33:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 5.25, FALSE),
(1685, 89, TO_TIMESTAMP('2022-12-20 01:56:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 6.0, FALSE),
(1686, 19, TO_TIMESTAMP('2020-12-23 04:53:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Grande', 2.25, FALSE),
(1687, 59, TO_TIMESTAMP('2022-05-03 23:49:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 0.75, FALSE),
(1688, 49, TO_TIMESTAMP('2022-07-25 19:07:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 5.25, TRUE),
(1689, 72, TO_TIMESTAMP('2021-10-30 19:24:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 3.0, FALSE),
(1690, 3, TO_TIMESTAMP('2022-06-03 13:57:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 6.0, TRUE),
(1691, 48, TO_TIMESTAMP('2021-05-13 12:18:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 3.75, TRUE),
(1692, 33, TO_TIMESTAMP('2020-09-21 14:04:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 6.75, FALSE),
(1693, 48, TO_TIMESTAMP('2021-09-24 20:25:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 7.5, FALSE),
(1694, 50, TO_TIMESTAMP('2021-10-27 11:56:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Piccolo', 0.75, FALSE),
(1695, 61, TO_TIMESTAMP('2021-11-07 07:26:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 5.25, FALSE),
(1696, 37, TO_TIMESTAMP('2022-04-07 16:26:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Piccolo', 3.0, FALSE),
(1697, 75, TO_TIMESTAMP('2023-03-22 13:02:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Medio', 6.0, TRUE),
(1698, 53, TO_TIMESTAMP('2021-04-29 03:57:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Grande', 2.25, FALSE),
(1699, 23, TO_TIMESTAMP('2020-07-05 05:56:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 6.75, TRUE),
(1700, 57, TO_TIMESTAMP('2021-05-15 21:02:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 3.0, TRUE),
(1701, 34, TO_TIMESTAMP('2022-05-27 19:04:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 4.5, TRUE),
(1702, 85, TO_TIMESTAMP('2020-09-20 06:08:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 6.0, FALSE),
(1703, 70, TO_TIMESTAMP('2020-05-12 02:34:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 3.0, FALSE),
(1704, 72, TO_TIMESTAMP('2021-02-26 09:36:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 6.0, FALSE),
(1705, 86, TO_TIMESTAMP('2021-07-21 01:04:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 1.5, FALSE),
(1706, 44, TO_TIMESTAMP('2020-10-06 20:54:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Piccolo', 3.0, TRUE),
(1707, 63, TO_TIMESTAMP('2021-11-06 13:29:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Medio', 2.25, TRUE),
(1708, 11, TO_TIMESTAMP('2021-08-09 10:19:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 6.75, TRUE),
(1709, 53, TO_TIMESTAMP('2023-01-12 07:10:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 6.0, TRUE),
(1710, 83, TO_TIMESTAMP('2021-01-03 09:19:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Piccolo', 3.75, TRUE),
(1711, 54, TO_TIMESTAMP('2021-09-01 09:08:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 3.75, TRUE),
(1712, 86, TO_TIMESTAMP('2020-01-19 16:17:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 1.5, FALSE),
(1713, 37, TO_TIMESTAMP('2022-12-03 14:13:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 0.75, FALSE),
(1714, 100, TO_TIMESTAMP('2021-11-08 09:22:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 6.0, FALSE),
(1715, 29, TO_TIMESTAMP('2021-10-23 08:11:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Grande', 7.5, FALSE),
(1716, 59, TO_TIMESTAMP('2020-08-09 11:21:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Piccolo', 7.5, FALSE),
(1717, 36, TO_TIMESTAMP('2020-07-20 04:05:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Medio', 3.75, TRUE),
(1718, 80, TO_TIMESTAMP('2021-07-25 21:37:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 5.25, TRUE),
(1719, 82, TO_TIMESTAMP('2022-12-23 16:58:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 6.75, FALSE),
(1720, 27, TO_TIMESTAMP('2020-07-10 15:23:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 6.0, TRUE),
(1721, 1, TO_TIMESTAMP('2022-08-03 17:05:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Grande', 7.5, TRUE),
(1722, 64, TO_TIMESTAMP('2020-04-21 20:38:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Piccolo', 3.75, TRUE),
(1723, 79, TO_TIMESTAMP('2021-05-13 04:04:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Grande', 4.5, FALSE),
(1724, 45, TO_TIMESTAMP('2020-06-26 05:25:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 3.75, TRUE),
(1725, 25, TO_TIMESTAMP('2022-03-25 02:09:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Medio', 2.25, TRUE),
(1726, 41, TO_TIMESTAMP('2022-03-06 19:07:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 6.0, FALSE),
(1727, 33, TO_TIMESTAMP('2022-12-20 22:46:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 1.5, TRUE),
(1728, 23, TO_TIMESTAMP('2023-03-16 21:43:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Medio', 3.0, TRUE),
(1729, 82, TO_TIMESTAMP('2021-10-22 21:43:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 6.0, FALSE),
(1730, 1, TO_TIMESTAMP('2022-06-07 02:29:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 5.25, FALSE),
(1731, 27, TO_TIMESTAMP('2020-07-03 16:38:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 0.75, TRUE),
(1732, 100, TO_TIMESTAMP('2020-03-12 13:11:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 5.25, TRUE),
(1733, 21, TO_TIMESTAMP('2022-04-05 16:41:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 2.25, FALSE),
(1734, 66, TO_TIMESTAMP('2021-09-18 14:42:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 6.0, TRUE),
(1735, 78, TO_TIMESTAMP('2022-05-27 01:11:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 1.5, FALSE),
(1736, 18, TO_TIMESTAMP('2020-03-08 21:18:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Piccolo', 5.25, TRUE),
(1737, 84, TO_TIMESTAMP('2021-12-05 01:06:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 2.25, TRUE),
(1738, 34, TO_TIMESTAMP('2021-04-14 05:03:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 3.75, FALSE),
(1739, 88, TO_TIMESTAMP('2022-08-20 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Medio', 1.5, FALSE),
(1740, 11, TO_TIMESTAMP('2021-03-15 12:35:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 2.25, FALSE),
(1741, 19, TO_TIMESTAMP('2020-02-11 14:49:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 6.75, TRUE),
(1742, 60, TO_TIMESTAMP('2021-03-07 03:57:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 5.25, FALSE),
(1743, 87, TO_TIMESTAMP('2020-03-06 20:54:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 5.25, TRUE),
(1744, 24, TO_TIMESTAMP('2020-10-16 17:57:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 3.75, FALSE),
(1745, 14, TO_TIMESTAMP('2020-04-05 08:34:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Grande', 5.25, TRUE),
(1746, 28, TO_TIMESTAMP('2022-02-16 16:38:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 7.5, TRUE),
(1747, 53, TO_TIMESTAMP('2022-05-28 13:59:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 2.25, TRUE),
(1748, 68, TO_TIMESTAMP('2021-05-19 18:59:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 2.25, TRUE),
(1749, 29, TO_TIMESTAMP('2022-06-25 17:47:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 7.5, FALSE),
(1750, 95, TO_TIMESTAMP('2021-07-09 14:05:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Piccolo', 0.75, FALSE),
(1751, 92, TO_TIMESTAMP('2020-05-02 03:55:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Medio', 6.75, TRUE),
(1752, 6, TO_TIMESTAMP('2020-11-11 02:30:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Medio', 7.5, TRUE),
(1753, 38, TO_TIMESTAMP('2020-03-28 07:48:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 0.75, FALSE),
(1754, 6, TO_TIMESTAMP('2021-10-14 19:08:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Medio', 0.75, FALSE),
(1755, 88, TO_TIMESTAMP('2021-09-10 14:01:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 2.25, TRUE),
(1756, 78, TO_TIMESTAMP('2022-02-25 22:54:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 1.5, FALSE),
(1757, 12, TO_TIMESTAMP('2021-10-28 16:49:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 6.75, TRUE),
(1758, 17, TO_TIMESTAMP('2022-09-25 09:04:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 3.75, FALSE),
(1759, 6, TO_TIMESTAMP('2021-03-18 15:20:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 7.5, FALSE),
(1760, 17, TO_TIMESTAMP('2022-08-15 04:34:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Medio', 7.5, FALSE),
(1761, 9, TO_TIMESTAMP('2022-10-28 03:42:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 1.5, TRUE),
(1762, 46, TO_TIMESTAMP('2021-02-17 02:15:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 1.5, FALSE),
(1763, 87, TO_TIMESTAMP('2022-07-26 05:54:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Grande', 3.0, TRUE),
(1764, 24, TO_TIMESTAMP('2022-04-07 18:30:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 3.0, FALSE),
(1765, 95, TO_TIMESTAMP('2021-11-02 01:56:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 3.75, TRUE),
(1766, 11, TO_TIMESTAMP('2020-05-26 06:51:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 6.75, TRUE),
(1767, 66, TO_TIMESTAMP('2021-05-25 17:54:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 5.25, TRUE),
(1768, 33, TO_TIMESTAMP('2021-09-25 03:20:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 4.5, FALSE),
(1769, 39, TO_TIMESTAMP('2020-09-28 11:14:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 6.75, FALSE),
(1770, 22, TO_TIMESTAMP('2021-02-11 18:51:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 5.25, FALSE),
(1771, 43, TO_TIMESTAMP('2020-08-29 07:42:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 6.0, FALSE),
(1772, 46, TO_TIMESTAMP('2022-12-19 09:20:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 7.5, TRUE),
(1773, 56, TO_TIMESTAMP('2022-04-22 00:51:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 3.0, TRUE),
(1774, 30, TO_TIMESTAMP('2020-06-05 07:19:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 2.25, TRUE),
(1775, 32, TO_TIMESTAMP('2020-05-12 18:20:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Piccolo', 3.0, FALSE),
(1776, 66, TO_TIMESTAMP('2020-10-21 03:53:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 7.5, FALSE),
(1777, 62, TO_TIMESTAMP('2020-10-16 06:32:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Piccolo', 6.75, TRUE),
(1778, 45, TO_TIMESTAMP('2021-09-06 02:35:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 1.5, TRUE),
(1779, 45, TO_TIMESTAMP('2021-08-03 02:54:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 2.25, TRUE),
(1780, 85, TO_TIMESTAMP('2021-01-07 00:07:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 3.75, FALSE),
(1781, 76, TO_TIMESTAMP('2021-03-29 03:19:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Grande', 0.75, FALSE),
(1782, 8, TO_TIMESTAMP('2021-04-01 21:50:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 6.75, TRUE),
(1783, 48, TO_TIMESTAMP('2020-04-12 15:26:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 0.75, FALSE),
(1784, 17, TO_TIMESTAMP('2023-01-28 20:19:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 7.5, TRUE),
(1785, 57, TO_TIMESTAMP('2022-10-18 10:50:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 2.25, FALSE),
(1786, 14, TO_TIMESTAMP('2021-08-02 03:50:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Piccolo', 6.75, TRUE),
(1787, 47, TO_TIMESTAMP('2021-09-11 21:01:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 3.0, FALSE),
(1788, 81, TO_TIMESTAMP('2022-01-17 18:40:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Grande', 6.75, TRUE),
(1789, 13, TO_TIMESTAMP('2021-03-07 02:55:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 3.0, FALSE),
(1790, 87, TO_TIMESTAMP('2020-06-07 00:01:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 1.5, FALSE),
(1791, 79, TO_TIMESTAMP('2020-10-07 22:10:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Grande', 3.75, FALSE),
(1792, 58, TO_TIMESTAMP('2021-06-17 09:10:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 5.25, FALSE),
(1793, 37, TO_TIMESTAMP('2021-07-08 13:55:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 4.5, FALSE),
(1794, 78, TO_TIMESTAMP('2023-04-08 20:58:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 1.5, FALSE),
(1795, 7, TO_TIMESTAMP('2021-08-19 23:20:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 7.5, FALSE),
(1796, 46, TO_TIMESTAMP('2021-05-20 20:42:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 4.5, TRUE),
(1797, 3, TO_TIMESTAMP('2021-09-02 16:34:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 7.5, TRUE),
(1798, 60, TO_TIMESTAMP('2022-05-26 06:18:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 6.0, FALSE),
(1799, 58, TO_TIMESTAMP('2022-09-05 04:14:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 3.0, TRUE),
(1800, 42, TO_TIMESTAMP('2022-03-15 06:20:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 7.5, FALSE),
(1801, 19, TO_TIMESTAMP('2022-02-24 05:31:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 0.75, FALSE),
(1802, 79, TO_TIMESTAMP('2021-07-17 06:12:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 5.25, FALSE),
