101, 'PCR-SO', 48, 28, TO_TIMESTAMP('2021-03-26 12:02:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-26 21:04:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
276, 'CRS-CRS', 2, 7, TO_TIMESTAMP('2022-11-11 13:32:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-11-13 06:30:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
276, 'CRS-SO', 7, 27, TO_TIMESTAMP('2022-11-13 06:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-11-13 16:26:00', 'YYYY-MM-DD HH24:MI:SS'), 15),
276, 'SO-PCR', 27, 47, TO_TIMESTAMP('2022-11-13 16:26:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-11-14 05:32:00', 'YYYY-MM-DD HH24:MI:SS'), 82),
277, 'PCR-SO', 55, 35, TO_TIMESTAMP('2023-01-07 09:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2023-01-08 18:35:00', 'YYYY-MM-DD HH24:MI:SS'), 26),
277, 'SO-CRS', 35, 15, TO_TIMESTAMP('2023-01-08 18:35:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2023-01-09 04:48:00', 'YYYY-MM-DD HH24:MI:SS'), 72),
277, 'CRS-CRS', 15, 17, TO_TIMESTAMP('2023-01-09 04:48:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2023-01-11 01:44:00', 'YYYY-MM-DD HH24:MI:SS'), 11),
277, 'CRS-SO', 17, 37, TO_TIMESTAMP('2023-01-11 01:44:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2023-01-13 00:05:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
277, 'SO-PCR', 37, 57, TO_TIMESTAMP('2023-01-13 00:05:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2023-01-14 22:01:00', 'YYYY-MM-DD HH24:MI:SS'), 61),
278, 'PCR-SO', 41, 21, TO_TIMESTAMP('2020-08-30 05:08:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-08-30 18:50:00', 'YYYY-MM-DD HH24:MI:SS'), 83),
278, 'SO-CRS', 21, 1, TO_TIMESTAMP('2020-08-30 18:50:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-09-01 02:46:00', 'YYYY-MM-DD HH24:MI:SS'), 8),
278, 'CRS-CRS', 1, 20, TO_TIMESTAMP('2020-09-01 02:46:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-09-01 20:06:00', 'YYYY-MM-DD HH24:MI:SS'), 85),
278, 'CRS-SO', 20, 40, TO_TIMESTAMP('2020-09-01 20:06:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-09-02 07:53:00', 'YYYY-MM-DD HH24:MI:SS'), 25),
278, 'SO-PCR', 40, 60, TO_TIMESTAMP('2020-09-02 07:53:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-09-02 23:33:00', 'YYYY-MM-DD HH24:MI:SS'), 39),
279, 'PCR-SO', 41, 21, TO_TIMESTAMP('2020-03-30 12:25:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-03-31 10:35:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
279, 'SO-CRS', 21, 1, TO_TIMESTAMP('2020-03-31 10:35:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-03-31 17:40:00', 'YYYY-MM-DD HH24:MI:SS'), 19),
279, 'CRS-CRS', 1, 12, TO_TIMESTAMP('2020-03-31 17:40:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-01 06:52:00', 'YYYY-MM-DD HH24:MI:SS'), 46),
279, 'CRS-SO', 12, 32, TO_TIMESTAMP('2020-04-01 06:52:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-01 23:56:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
279, 'SO-PCR', 32, 52, TO_TIMESTAMP('2020-04-01 23:56:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-03 09:16:00', 'YYYY-MM-DD HH24:MI:SS'), 44),
280, 'PCR-SO', 43, 23, TO_TIMESTAMP('2020-12-17 10:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-18 09:21:00', 'YYYY-MM-DD HH24:MI:SS'), 44),
280, 'SO-CRS', 23, 3, TO_TIMESTAMP('2020-12-18 09:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-19 05:45:00', 'YYYY-MM-DD HH24:MI:SS'), 44),
280, 'CRS-CRS', 3, 6, TO_TIMESTAMP('2020-12-19 05:45:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-19 11:09:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
280, 'CRS-SO', 6, 26, TO_TIMESTAMP('2020-12-19 11:09:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-19 21:51:00', 'YYYY-MM-DD HH24:MI:SS'), 69),
280, 'SO-PCR', 26, 46, TO_TIMESTAMP('2020-12-19 21:51:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-21 20:38:00', 'YYYY-MM-DD HH24:MI:SS'), 13),
281, 'PCR-SO', 60, 40, TO_TIMESTAMP('2021-05-02 02:54:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-03 11:56:00', 'YYYY-MM-DD HH24:MI:SS'), 15),
281, 'SO-CRS', 40, 20, TO_TIMESTAMP('2021-05-03 11:56:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-04 05:29:00', 'YYYY-MM-DD HH24:MI:SS'), 77),
281, 'CRS-CRS', 20, 6, TO_TIMESTAMP('2021-05-04 05:29:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-05 15:15:00', 'YYYY-MM-DD HH24:MI:SS'), 26),
281, 'CRS-SO', 6, 26, TO_TIMESTAMP('2021-05-05 15:15:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-06 12:28:00', 'YYYY-MM-DD HH24:MI:SS'), 86),
281, 'SO-PCR', 26, 46, TO_TIMESTAMP('2021-05-06 12:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-06 22:54:00', 'YYYY-MM-DD HH24:MI:SS'), 46),
282, 'PCR-SO', 43, 23, TO_TIMESTAMP('2020-07-03 10:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-07-05 01:14:00', 'YYYY-MM-DD HH24:MI:SS'), 26),
282, 'SO-CRS', 23, 3, TO_TIMESTAMP('2020-07-05 01:14:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-07-07 01:12:00', 'YYYY-MM-DD HH24:MI:SS'), 37),
282, 'CRS-CRS', 3, 9, TO_TIMESTAMP('2020-07-07 01:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-07-07 19:12:00', 'YYYY-MM-DD HH24:MI:SS'), 26),
282, 'CRS-SO', 9, 29, TO_TIMESTAMP('2020-07-07 19:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-07-08 08:44:00', 'YYYY-MM-DD HH24:MI:SS'), 28),
282, 'SO-PCR', 29, 49, TO_TIMESTAMP('2020-07-08 08:44:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-07-09 16:30:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
283, 'PCR-SO', 56, 36, TO_TIMESTAMP('2020-10-05 19:17:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-07 01:04:00', 'YYYY-MM-DD HH24:MI:SS'), 52),
283, 'SO-CRS', 36, 16, TO_TIMESTAMP('2020-10-07 01:04:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-07 11:45:00', 'YYYY-MM-DD HH24:MI:SS'), 2),
283, 'CRS-CRS', 16, 11, TO_TIMESTAMP('2020-10-07 11:45:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-08 06:10:00', 'YYYY-MM-DD HH24:MI:SS'), 71),
283, 'CRS-SO', 11, 31, TO_TIMESTAMP('2020-10-08 06:10:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-08 09:34:00', 'YYYY-MM-DD HH24:MI:SS'), 94),
283, 'SO-PCR', 31, 51, TO_TIMESTAMP('2020-10-08 09:34:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-10-10 05:04:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
284, 'PCR-SO', 60, 40, TO_TIMESTAMP('2020-12-13 10:03:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-14 13:54:00', 'YYYY-MM-DD HH24:MI:SS'), 46),
284, 'SO-CRS', 40, 20, TO_TIMESTAMP('2020-12-14 13:54:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-15 19:52:00', 'YYYY-MM-DD HH24:MI:SS'), 41),
284, 'CRS-CRS', 20, 9, TO_TIMESTAMP('2020-12-15 19:52:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-17 00:53:00', 'YYYY-MM-DD HH24:MI:SS'), 52),
284, 'CRS-SO', 9, 29, TO_TIMESTAMP('2020-12-17 00:53:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-18 23:29:00', 'YYYY-MM-DD HH24:MI:SS'), 82),
284, 'SO-PCR', 29, 49, TO_TIMESTAMP('2020-12-18 23:29:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-12-19 17:44:00', 'YYYY-MM-DD HH24:MI:SS'), 46),
285, 'PCR-SO', 42, 22, TO_TIMESTAMP('2021-01-04 17:20:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-06 16:39:00', 'YYYY-MM-DD HH24:MI:SS'), 8),
285, 'SO-CRS', 22, 2, TO_TIMESTAMP('2021-01-06 16:39:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-07 22:11:00', 'YYYY-MM-DD HH24:MI:SS'), 52),
285, 'CRS-CRS', 2, 15, TO_TIMESTAMP('2021-01-07 22:11:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-08 15:10:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
285, 'CRS-SO', 15, 35, TO_TIMESTAMP('2021-01-08 15:10:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-10 05:37:00', 'YYYY-MM-DD HH24:MI:SS'), 83),
285, 'SO-PCR', 35, 55, TO_TIMESTAMP('2021-01-10 05:37:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-10 10:06:00', 'YYYY-MM-DD HH24:MI:SS'), 39),
286, 'PCR-SO', 59, 39, TO_TIMESTAMP('2021-12-05 07:42:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-06 21:57:00', 'YYYY-MM-DD HH24:MI:SS'), 26),
286, 'SO-CRS', 39, 19, TO_TIMESTAMP('2021-12-06 21:57:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-07 14:09:00', 'YYYY-MM-DD HH24:MI:SS'), 9),
286, 'CRS-CRS', 19, 11, TO_TIMESTAMP('2021-12-07 14:09:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-07 21:43:00', 'YYYY-MM-DD HH24:MI:SS'), 45),
286, 'CRS-SO', 11, 31, TO_TIMESTAMP('2021-12-07 21:43:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-09 18:55:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
286, 'SO-PCR', 31, 51, TO_TIMESTAMP('2021-12-09 18:55:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-10 17:35:00', 'YYYY-MM-DD HH24:MI:SS'), 84),
287, 'PCR-SO', 43, 23, TO_TIMESTAMP('2022-01-23 11:14:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-24 08:15:00', 'YYYY-MM-DD HH24:MI:SS'), 19),
287, 'SO-CRS', 23, 3, TO_TIMESTAMP('2022-01-24 08:15:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-24 21:27:00', 'YYYY-MM-DD HH24:MI:SS'), 69),
287, 'CRS-CRS', 3, 16, TO_TIMESTAMP('2022-01-24 21:27:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-26 18:36:00', 'YYYY-MM-DD HH24:MI:SS'), 66),
287, 'CRS-SO', 16, 36, TO_TIMESTAMP('2022-01-26 18:36:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-28 15:11:00', 'YYYY-MM-DD HH24:MI:SS'), 66),
287, 'SO-PCR', 36, 56, TO_TIMESTAMP('2022-01-28 15:11:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-30 08:48:00', 'YYYY-MM-DD HH24:MI:SS'), 39),
288, 'PCR-SO', 48, 28, TO_TIMESTAMP('2021-10-31 03:05:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-31 16:02:00', 'YYYY-MM-DD HH24:MI:SS'), 33),
288, 'SO-CRS', 28, 8, TO_TIMESTAMP('2021-10-31 16:02:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-02 09:28:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
288, 'CRS-CRS', 8, 5, TO_TIMESTAMP('2021-11-02 09:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-03 06:15:00', 'YYYY-MM-DD HH24:MI:SS'), 8),
288, 'CRS-SO', 5, 25, TO_TIMESTAMP('2021-11-03 06:15:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-03 18:11:00', 'YYYY-MM-DD HH24:MI:SS'), 13),
288, 'SO-PCR', 25, 45, TO_TIMESTAMP('2021-11-03 18:11:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-05 00:29:00', 'YYYY-MM-DD HH24:MI:SS'), 44),
289, 'PCR-SO', 43, 23, TO_TIMESTAMP('2021-01-10 14:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-11 05:02:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
289, 'SO-CRS', 23, 3, TO_TIMESTAMP('2021-01-11 05:02:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-11 18:32:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
289, 'CRS-CRS', 3, 12, TO_TIMESTAMP('2021-01-11 18:32:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-13 12:50:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
289, 'CRS-SO', 12, 32, TO_TIMESTAMP('2021-01-13 12:50:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-15 07:41:00', 'YYYY-MM-DD HH24:MI:SS'), 80),
289, 'SO-PCR', 32, 52, TO_TIMESTAMP('2021-01-15 07:41:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-16 06:58:00', 'YYYY-MM-DD HH24:MI:SS'), 6),
290, 'PCR-SO', 49, 29, TO_TIMESTAMP('2020-04-11 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-12 16:19:00', 'YYYY-MM-DD HH24:MI:SS'), 19),
290, 'SO-CRS', 29, 9, TO_TIMESTAMP('2020-04-12 16:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-14 00:45:00', 'YYYY-MM-DD HH24:MI:SS'), 82),
290, 'CRS-CRS', 9, 7, TO_TIMESTAMP('2020-04-14 00:45:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-14 09:51:00', 'YYYY-MM-DD HH24:MI:SS'), 80),
290, 'CRS-SO', 7, 27, TO_TIMESTAMP('2020-04-14 09:51:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-16 07:50:00', 'YYYY-MM-DD HH24:MI:SS'), 72),
290, 'SO-PCR', 27, 47, TO_TIMESTAMP('2020-04-16 07:50:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-18 06:50:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
291, 'PCR-SO', 47, 27, TO_TIMESTAMP('2020-11-16 05:03:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-11-17 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
291, 'SO-CRS', 27, 7, TO_TIMESTAMP('2020-11-17 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-11-17 23:28:00', 'YYYY-MM-DD HH24:MI:SS'), 33),
291, 'CRS-CRS', 7, 7, TO_TIMESTAMP('2020-11-17 23:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-11-19 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
291, 'CRS-SO', 7, 27, TO_TIMESTAMP('2020-11-19 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-11-19 13:23:00', 'YYYY-MM-DD HH24:MI:SS'), 39),
291, 'SO-PCR', 27, 47, TO_TIMESTAMP('2020-11-19 13:23:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-11-20 20:46:00', 'YYYY-MM-DD HH24:MI:SS'), 37),
292, 'PCR-SO', 58, 38, TO_TIMESTAMP('2021-03-04 08:58:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-05 21:41:00', 'YYYY-MM-DD HH24:MI:SS'), 80),
292, 'SO-CRS', 38, 18, TO_TIMESTAMP('2021-03-05 21:41:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-06 05:17:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
292, 'CRS-CRS', 18, 17, TO_TIMESTAMP('2021-03-06 05:17:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-07 14:44:00', 'YYYY-MM-DD HH24:MI:SS'), 13),
292, 'CRS-SO', 17, 37, TO_TIMESTAMP('2021-03-07 14:44:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-08 09:35:00', 'YYYY-MM-DD HH24:MI:SS'), 96),
292, 'SO-PCR', 37, 57, TO_TIMESTAMP('2021-03-08 09:35:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-09 21:35:00', 'YYYY-MM-DD HH24:MI:SS'), 15),
293, 'PCR-SO', 41, 21, TO_TIMESTAMP('2020-06-22 00:27:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-22 23:55:00', 'YYYY-MM-DD HH24:MI:SS'), 69),
293, 'SO-CRS', 21, 1, TO_TIMESTAMP('2020-06-22 23:55:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-24 21:50:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
293, 'CRS-CRS', 1, 15, TO_TIMESTAMP('2020-06-24 21:50:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-25 17:37:00', 'YYYY-MM-DD HH24:MI:SS'), 60),
293, 'CRS-SO', 15, 35, TO_TIMESTAMP('2020-06-25 17:37:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-26 13:27:00', 'YYYY-MM-DD HH24:MI:SS'), 44),
293, 'SO-PCR', 35, 55, TO_TIMESTAMP('2020-06-26 13:27:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-26 20:27:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
294, 'PCR-SO', 45, 25, TO_TIMESTAMP('2021-02-02 00:56:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-02-02 16:19:00', 'YYYY-MM-DD HH24:MI:SS'), 12),
294, 'SO-CRS', 25, 5, TO_TIMESTAMP('2021-02-02 16:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-02-04 05:03:00', 'YYYY-MM-DD HH24:MI:SS'), 80),
294, 'CRS-CRS', 5, 6, TO_TIMESTAMP('2021-02-04 05:03:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-02-04 13:44:00', 'YYYY-MM-DD HH24:MI:SS'), 85),
294, 'CRS-SO', 6, 26, TO_TIMESTAMP('2021-02-04 13:44:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-02-06 08:38:00', 'YYYY-MM-DD HH24:MI:SS'), 45),
294, 'SO-PCR', 26, 46, TO_TIMESTAMP('2021-02-06 08:38:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-02-08 06:29:00', 'YYYY-MM-DD HH24:MI:SS'), 25),
295, 'PCR-SO', 46, 26, TO_TIMESTAMP('2021-08-10 09:57:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-08-12 05:53:00', 'YYYY-MM-DD HH24:MI:SS'), 85),
295, 'SO-CRS', 26, 6, TO_TIMESTAMP('2021-08-12 05:53:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-08-13 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 61),
295, 'CRS-CRS', 6, 3, TO_TIMESTAMP('2021-08-13 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-08-14 18:02:00', 'YYYY-MM-DD HH24:MI:SS'), 69),
295, 'CRS-SO', 3, 23, TO_TIMESTAMP('2021-08-14 18:02:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-08-16 06:50:00', 'YYYY-MM-DD HH24:MI:SS'), 16),
295, 'SO-PCR', 23, 43, TO_TIMESTAMP('2021-08-16 06:50:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-08-18 01:38:00', 'YYYY-MM-DD HH24:MI:SS'), 13),
296, 'PCR-SO', 44, 24, TO_TIMESTAMP('2022-04-26 02:22:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-04-26 20:55:00', 'YYYY-MM-DD HH24:MI:SS'), 80),
296, 'SO-CRS', 24, 4, TO_TIMESTAMP('2022-04-26 20:55:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-04-28 06:31:00', 'YYYY-MM-DD HH24:MI:SS'), 77),
296, 'CRS-CRS', 4, 16, TO_TIMESTAMP('2022-04-28 06:31:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-04-29 09:31:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
296, 'CRS-SO', 16, 36, TO_TIMESTAMP('2022-04-29 09:31:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-05-01 04:56:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
296, 'SO-PCR', 36, 56, TO_TIMESTAMP('2022-05-01 04:56:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-05-01 14:51:00', 'YYYY-MM-DD HH24:MI:SS'), 77),
297, 'PCR-SO', 50, 30, TO_TIMESTAMP('2021-09-24 03:07:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-24 08:04:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
297, 'SO-CRS', 30, 10, TO_TIMESTAMP('2021-09-24 08:04:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-25 21:47:00', 'YYYY-MM-DD HH24:MI:SS'), 66),
297, 'CRS-CRS', 10, 3, TO_TIMESTAMP('2021-09-25 21:47:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-26 12:01:00', 'YYYY-MM-DD HH24:MI:SS'), 60),
297, 'CRS-SO', 3, 23, TO_TIMESTAMP('2021-09-26 12:01:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-26 22:07:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
297, 'SO-PCR', 23, 43, TO_TIMESTAMP('2021-09-26 22:07:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-09-27 16:46:00', 'YYYY-MM-DD HH24:MI:SS'), 16),
298, 'PCR-SO', 54, 34, TO_TIMESTAMP('2022-01-22 14:33:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-23 23:49:00', 'YYYY-MM-DD HH24:MI:SS'), 25),
298, 'SO-CRS', 34, 14, TO_TIMESTAMP('2022-01-23 23:49:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-24 19:35:00', 'YYYY-MM-DD HH24:MI:SS'), 66),
298, 'CRS-CRS', 14, 11, TO_TIMESTAMP('2022-01-24 19:35:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-25 06:11:00', 'YYYY-MM-DD HH24:MI:SS'), 39),
298, 'CRS-SO', 11, 31, TO_TIMESTAMP('2022-01-25 06:11:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-26 22:02:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
298, 'SO-PCR', 31, 51, TO_TIMESTAMP('2022-01-26 22:02:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-27 21:03:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
299, 'PCR-SO', 55, 35, TO_TIMESTAMP('2021-10-26 12:58:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-27 12:08:00', 'YYYY-MM-DD HH24:MI:SS'), 11),
299, 'SO-CRS', 35, 15, TO_TIMESTAMP('2021-10-27 12:08:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-28 06:31:00', 'YYYY-MM-DD HH24:MI:SS'), 61),
299, 'CRS-CRS', 15, 2, TO_TIMESTAMP('2021-10-28 06:31:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-28 12:22:00', 'YYYY-MM-DD HH24:MI:SS'), 45),
299, 'CRS-SO', 2, 22, TO_TIMESTAMP('2021-10-28 12:22:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-30 06:21:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
299, 'SO-PCR', 22, 42, TO_TIMESTAMP('2021-10-30 06:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-31 19:54:00', 'YYYY-MM-DD HH24:MI:SS'), 33),
